,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
17,HI536,경남,3,3,828,2019년
2,HI536,계,"2,062","2,042","648,350",2020년
3,HI536,서울,126,111,"33,221",2020년
4,HI536,부산,4,4,"1,251",2020년
5,HI536,인천,100,101,"29,782",2020년
6,HI536,대구,22,13,"4,042",2020년
7,HI536,광주,70,36,"11,238",2020년
8,HI536,대전,-,-,-,2020년
9,HI536,울산,13,10,"3,011",2020년
10,HI536,경기,9,6,"1,850",2020년
11,HI536,강원,2,2,413,2020년
12,HI536,충북,"1,667","1,713","550,793",2020년
13,HI536,충남,4,4,"1,088",2020년
14,HI536,전북,-,-,-,2020년
15,HI536,전남,4,2,626,2020년
16,HI536,경북,41,40,"11,034",2020년
17,HI536,경남,-,-,-,2020년
2,HI536,계,"2,011","1,968","639,929",2021년
3,HI536,서울,99,70,"21,880",2021년
4,HI536,부산,18,16,"5,258",2021년
5,HI536,인천,78,78,"24,697",2021년
6,HI536,대구,53,30,"9,183",2021년
7,HI536,광주,-,-,-,2021년
8,HI536,대전,1,1,330,2021년
9,HI536,울산,10,8,"2,468",2021년
10,HI536,경기,20,16,"4,628",2021년
11,HI536,강원,15,13,"3,630",2021년
12,HI536,충북,"1,618","1,650","542,614",2021년
13,HI536,충남,17,17,"5,541",2021년
14,HI536,전북,-,-,-,2021년
15,HI536,전남,3,2,476,2021년
16,HI536,경북,73,65,"18,387",2021년
17,HI536,경남,6,3,838,2021년
2,HJ135,계,"64,504","56,555","6,055,123",2018년
3,HJ135,서울,"11,480","10,184","1,099,616",2018년
4,HJ135,부산,"5,477","4,877","524,053",2018년
5,HJ135,인천,"2,389","2,169","229,657",2018년
6,HJ135,대구,"5,337","4,877","511,593",2018년
7,HJ135,광주,"3,384","3,115","338,803",2018년
8,HJ135,대전,"2,069","1,603","171,712",2018년
9,HJ135,울산,"1,689","1,399","150,795",2018년
10,HJ135,경기,"13,901","12,091","1,298,297",2018년
11,HJ135,강원,"1,484","1,133","116,196",2018년
12,HJ135,충북,"1,684","1,526","161,452",2018년
13,HJ135,충남,"1,410","1,293","139,398",2018년
14,HJ135,전북,"2,616","2,159","232,257",2018년
15,HJ135,전남,"2,210","2,143","229,854",2018년
16,HJ135,경북,"3,020","2,733","293,088",2018년
17,HJ135,경남,"6,147","4,917","522,278",2018년
18,HJ135,제주,426,333,"35,907",2018년
19,HJ135,세종,2,2,165,2018년
2,HJ135,계,"619,379","561,090","59,966,800",2019년
3,HJ135,서울,"129,395","114,647","12,246,993",2019년
4,HJ135,부산,"50,636","46,981","5,031,500",2019년
5,HJ135,인천,"24,981","22,860","2,433,168",2019년
6,HJ135,대구,"51,046","48,366","5,116,326",2019년
7,HJ135,광주,"31,285","29,454","3,161,803",2019년
8,HJ135,대전,"19,058","14,806","1,597,819",2019년
9,HJ135,울산,"12,555","11,386","1,224,067",2019년
10,HJ135,경기,"121,423","110,043","11,792,966",2019년
11,HJ135,강원,"16,031","13,682","1,431,906",2019년
12,HJ135,충북,"18,501","17,623","1,891,177",2019년
13,HJ135,충남,"13,317","12,261","1,322,418",2019년
14,HJ135,전북,"24,716","21,532","2,316,254",2019년
15,HJ135,전남,"22,773","22,071","2,365,135",2019년
16,HJ135,경북,"26,151","24,363","2,604,398",2019년
17,HJ135,경남,"58,005","47,906","5,097,868",2019년
18,HJ135,제주,"3,960","2,932","315,071",2019년
19,HJ135,세종,177,177,"17,931",2019년
2,HJ135,계,"584,866","529,829","55,120,070",2020년
3,HJ135,서울,"131,520","113,086","11,755,177",2020년
4,HJ135,부산,"45,599","42,241","4,470,442",2020년
5,HJ135,인천,"21,599","20,811","2,113,614",2020년
6,HJ135,대구,"46,830","44,609","4,688,105",2020년
7,HJ135,광주,"31,339","29,800","3,120,094",2020년
8,HJ135,대전,"16,006","12,760","1,300,537",2020년
9,HJ135,울산,"11,690","10,288","1,088,266",2020년
10,HJ135,경기,"113,480","103,438","10,674,562",2020년
11,HJ135,강원,"14,792","12,693","1,304,346",2020년
12,HJ135,충북,"15,702","14,803","1,569,606",2020년
13,HJ135,충남,"11,752","10,396","1,084,478",2020년
14,HJ135,전북,"23,831","21,706","2,308,437",2020년
15,HJ135,전남,"21,827","20,998","2,212,879",2020년
16,HJ135,경북,"24,550","22,775","2,348,988",2020년
17,HJ135,경남,"53,007","45,353","4,666,093",2020년
18,HJ135,제주,"4,296","3,337","353,647",2020년
19,HJ135,세종,878,736,"60,799",2020년
2,HJ135,계,"659,203","600,669","62,950,175",2021년
3,HJ135,서울,"139,693","120,893","12,635,773",2021년
4,HJ135,부산,"48,975","45,287","4,829,025",2021년
5,HJ135,인천,"24,580","24,154","2,433,305",2021년
6,HJ135,대구,"57,046","53,995","5,739,123",2021년
7,HJ135,광주,"34,487","33,292","3,546,262",2021년
8,HJ135,대전,"17,032","14,204","1,425,660",2021년
9,HJ135,울산,"12,026","10,186","1,092,972",2021년
10,HJ135,경기,"135,983","125,135","13,007,306",2021년
11,HJ135,강원,"16,157","14,276","1,494,555",2021년
12,HJ135,충북,"16,341","15,470","1,652,713",2021년
13,HJ135,충남,"13,782","12,287","1,319,454",2021년
14,HJ135,전북,"26,594","24,823","2,671,392",2021년
15,HJ135,전남,"24,408","23,694","2,525,019",2021년
16,HJ135,경북,"35,292","29,717","3,092,925",2021년
17,HJ135,경남,"53,886","47,473","4,928,621",2021년
18,HJ135,제주,"4,130","3,363","360,425",2021년
19,HJ135,세종,"3,088","2,418","195,642",2021년
2,HJ135,계,"64,504","56,555","6,055,123",2018년
3,HJ135,서울,"11,480","10,184","1,099,616",2018년
4,HJ135,부산,"5,477","4,877","524,053",2018년
5,HJ135,인천,"2,389","2,169","229,657",2018년
6,HJ135,대구,"5,337","4,877","511,593",2018년
7,HJ135,광주,"3,384","3,115","338,803",2018년
8,HJ135,대전,"2,069","1,603","171,712",2018년
9,HJ135,울산,"1,689","1,399","150,795",2018년
10,HJ135,경기,"13,901","12,091","1,298,297",2018년
11,HJ135,강원,"1,484","1,133","116,196",2018년
12,HJ135,충북,"1,684","1,526","161,452",2018년
13,HJ135,충남,"1,410","1,293","139,398",2018년
14,HJ135,전북,"2,616","2,159","232,257",2018년
15,HJ135,전남,"2,210","2,143","229,854",2018년
16,HJ135,경북,"3,020","2,733","293,088",2018년
17,HJ135,경남,"6,147","4,917","522,278",2018년
18,HJ135,제주,426,333,"35,907",2018년
19,HJ135,세종,2,2,165,2018년
2,HJ135,계,"619,379","561,090","59,966,800",2019년
3,HJ135,서울,"129,395","114,647","12,246,993",2019년
4,HJ135,부산,"50,636","46,981","5,031,500",2019년
5,HJ135,인천,"24,981","22,860","2,433,168",2019년
6,HJ135,대구,"51,046","48,366","5,116,326",2019년
7,HJ135,광주,"31,285","29,454","3,161,803",2019년
8,HJ135,대전,"19,058","14,806","1,597,819",2019년
9,HJ135,울산,"12,555","11,386","1,224,067",2019년
10,HJ135,경기,"121,423","110,043","11,792,966",2019년
11,HJ135,강원,"16,031","13,682","1,431,906",2019년
12,HJ135,충북,"18,501","17,623","1,891,177",2019년
13,HJ135,충남,"13,317","12,261","1,322,418",2019년
14,HJ135,전북,"24,716","21,532","2,316,254",2019년
15,HJ135,전남,"22,773","22,071","2,365,135",2019년
16,HJ135,경북,"26,151","24,363","2,604,398",2019년
17,HJ135,경남,"58,005","47,906","5,097,868",2019년
18,HJ135,제주,"3,960","2,932","315,071",2019년
19,HJ135,세종,177,177,"17,931",2019년
2,HJ135,계,"584,866","529,829","55,120,070",2020년
3,HJ135,서울,"131,520","113,086","11,755,177",2020년
4,HJ135,부산,"45,599","42,241","4,470,442",2020년
5,HJ135,인천,"21,599","20,811","2,113,614",2020년
6,HJ135,대구,"46,830","44,609","4,688,105",2020년
7,HJ135,광주,"31,339","29,800","3,120,094",2020년
8,HJ135,대전,"16,006","12,760","1,300,537",2020년
9,HJ135,울산,"11,690","10,288","1,088,266",2020년
10,HJ135,경기,"113,480","103,438","10,674,562",2020년
11,HJ135,강원,"14,792","12,693","1,304,346",2020년
12,HJ135,충북,"15,702","14,803","1,569,606",2020년
13,HJ135,충남,"11,752","10,396","1,084,478",2020년
14,HJ135,전북,"23,831","21,706","2,308,437",2020년
15,HJ135,전남,"21,827","20,998","2,212,879",2020년
16,HJ135,경북,"24,550","22,775","2,348,988",2020년
17,HJ135,경남,"53,007","45,353","4,666,093",2020년
18,HJ135,제주,"4,296","3,337","353,647",2020년
19,HJ135,세종,878,736,"60,799",2020년
2,HJ135,계,"659,203","600,669","62,950,175",2021년
3,HJ135,서울,"139,693","120,893","12,635,773",2021년
4,HJ135,부산,"48,975","45,287","4,829,025",2021년
5,HJ135,인천,"24,580","24,154","2,433,305",2021년
6,HJ135,대구,"57,046","53,995","5,739,123",2021년
7,HJ135,광주,"34,487","33,292","3,546,262",2021년
8,HJ135,대전,"17,032","14,204","1,425,660",2021년
9,HJ135,울산,"12,026","10,186","1,092,972",2021년
10,HJ135,경기,"135,983","125,135","13,007,306",2021년
11,HJ135,강원,"16,157","14,276","1,494,555",2021년
12,HJ135,충북,"16,341","15,470","1,652,713",2021년
13,HJ135,충남,"13,782","12,287","1,319,454",2021년
14,HJ135,전북,"26,594","24,823","2,671,392",2021년
15,HJ135,전남,"24,408","23,694","2,525,019",2021년
16,HJ135,경북,"35,292","29,717","3,092,925",2021년
17,HJ135,경남,"53,886","47,473","4,928,621",2021년
18,HJ135,제주,"4,130","3,363","360,425",2021년
19,HJ135,세종,"3,088","2,418","195,642",2021년
2,HJ135,계,"64,504","56,555","6,055,123",2018년
3,HJ135,서울,"11,480","10,184","1,099,616",2018년
4,HJ135,부산,"5,477","4,877","524,053",2018년
5,HJ135,인천,"2,389","2,169","229,657",2018년
6,HJ135,대구,"5,337","4,877","511,593",2018년
7,HJ135,광주,"3,384","3,115","338,803",2018년
8,HJ135,대전,"2,069","1,603","171,712",2018년
9,HJ135,울산,"1,689","1,399","150,795",2018년
10,HJ135,경기,"13,901","12,091","1,298,297",2018년
11,HJ135,강원,"1,484","1,133","116,196",2018년
12,HJ135,충북,"1,684","1,526","161,452",2018년
13,HJ135,충남,"1,410","1,293","139,398",2018년
14,HJ135,전북,"2,616","2,159","232,257",2018년
15,HJ135,전남,"2,210","2,143","229,854",2018년
16,HJ135,경북,"3,020","2,733","293,088",2018년
17,HJ135,경남,"6,147","4,917","522,278",2018년
18,HJ135,제주,426,333,"35,907",2018년
19,HJ135,세종,2,2,165,2018년
2,HJ135,계,"619,379","561,090","59,966,800",2019년
3,HJ135,서울,"129,395","114,647","12,246,993",2019년
4,HJ135,부산,"50,636","46,981","5,031,500",2019년
5,HJ135,인천,"24,981","22,860","2,433,168",2019년
6,HJ135,대구,"51,046","48,366","5,116,326",2019년
7,HJ135,광주,"31,285","29,454","3,161,803",2019년
8,HJ135,대전,"19,058","14,806","1,597,819",2019년
9,HJ135,울산,"12,555","11,386","1,224,067",2019년
10,HJ135,경기,"121,423","110,043","11,792,966",2019년
11,HJ135,강원,"16,031","13,682","1,431,906",2019년
12,HJ135,충북,"18,501","17,623","1,891,177",2019년
13,HJ135,충남,"13,317","12,261","1,322,418",2019년
14,HJ135,전북,"24,716","21,532","2,316,254",2019년
15,HJ135,전남,"22,773","22,071","2,365,135",2019년
16,HJ135,경북,"26,151","24,363","2,604,398",2019년
17,HJ135,경남,"58,005","47,906","5,097,868",2019년
18,HJ135,제주,"3,960","2,932","315,071",2019년
19,HJ135,세종,177,177,"17,931",2019년
2,HJ135,계,"584,866","529,829","55,120,070",2020년
3,HJ135,서울,"131,520","113,086","11,755,177",2020년
4,HJ135,부산,"45,599","42,241","4,470,442",2020년
5,HJ135,인천,"21,599","20,811","2,113,614",2020년
6,HJ135,대구,"46,830","44,609","4,688,105",2020년
7,HJ135,광주,"31,339","29,800","3,120,094",2020년
8,HJ135,대전,"16,006","12,760","1,300,537",2020년
9,HJ135,울산,"11,690","10,288","1,088,266",2020년
10,HJ135,경기,"113,480","103,438","10,674,562",2020년
11,HJ135,강원,"14,792","12,693","1,304,346",2020년
12,HJ135,충북,"15,702","14,803","1,569,606",2020년
13,HJ135,충남,"11,752","10,396","1,084,478",2020년
14,HJ135,전북,"23,831","21,706","2,308,437",2020년
15,HJ135,전남,"21,827","20,998","2,212,879",2020년
16,HJ135,경북,"24,550","22,775","2,348,988",2020년
17,HJ135,경남,"53,007","45,353","4,666,093",2020년
18,HJ135,제주,"4,296","3,337","353,647",2020년
19,HJ135,세종,878,736,"60,799",2020년
2,HJ135,계,"659,203","600,669","62,950,175",2021년
3,HJ135,서울,"139,693","120,893","12,635,773",2021년
4,HJ135,부산,"48,975","45,287","4,829,025",2021년
5,HJ135,인천,"24,580","24,154","2,433,305",2021년
6,HJ135,대구,"57,046","53,995","5,739,123",2021년
7,HJ135,광주,"34,487","33,292","3,546,262",2021년
8,HJ135,대전,"17,032","14,204","1,425,660",2021년
9,HJ135,울산,"12,026","10,186","1,092,972",2021년
10,HJ135,경기,"135,983","125,135","13,007,306",2021년
11,HJ135,강원,"16,157","14,276","1,494,555",2021년
12,HJ135,충북,"16,341","15,470","1,652,713",2021년
13,HJ135,충남,"13,782","12,287","1,319,454",2021년
14,HJ135,전북,"26,594","24,823","2,671,392",2021년
15,HJ135,전남,"24,408","23,694","2,525,019",2021년
16,HJ135,경북,"35,292","29,717","3,092,925",2021년
17,HJ135,경남,"53,886","47,473","4,928,621",2021년
18,HJ135,제주,"4,130","3,363","360,425",2021년
19,HJ135,세종,"3,088","2,418","195,642",2021년
2,HJ136,계,"28,370","15,821","1,696,264",2018년
3,HJ136,서울,"5,866","3,300","361,724",2018년
4,HJ136,부산,"1,919","1,074","115,454",2018년
5,HJ136,인천,"1,572","1,000","102,408",2018년
6,HJ136,대구,"1,945","1,168","118,554",2018년
7,HJ136,광주,815,418,"44,972",2018년
8,HJ136,대전,450,292,"31,287",2018년
9,HJ136,울산,100,51,"5,473",2018년
10,HJ136,경기,"7,976","4,322","468,117",2018년
11,HJ136,강원,208,126,"13,058",2018년
12,HJ136,충북,763,423,"45,487",2018년
13,HJ136,충남,"1,327",803,"82,789",2018년
14,HJ136,전북,"1,513",779,"85,328",2018년
15,HJ136,전남,633,340,"36,315",2018년
16,HJ136,경북,"1,770",897,"96,468",2018년
17,HJ136,경남,"1,279",671,"71,921",2018년
18,HJ136,제주,279,157,"16,909",2018년
19,HJ136,세종,-,-,-,2018년
2,HJ136,계,"289,223","164,184","17,417,582",2019년
3,HJ136,서울,"64,185","36,143","3,860,250",2019년
4,HJ136,부산,"17,194","9,841","1,058,048",2019년
5,HJ136,인천,"15,881","9,916","1,058,265",2019년
6,HJ136,대구,"19,460","11,821","1,188,995",2019년
7,HJ136,광주,"10,137","5,284","562,465",2019년
8,HJ136,대전,"6,587","3,899","414,703",2019년
9,HJ136,울산,"1,417",736,"78,755",2019년
10,HJ136,경기,"72,584","41,360","4,382,615",2019년
11,HJ136,강원,"3,806","2,160","227,858",2019년
12,HJ136,충북,"9,696","5,243","563,780",2019년
13,HJ136,충남,"10,376","6,479","670,221",2019년
14,HJ136,전북,"17,095","8,883","967,674",2019년
15,HJ136,전남,"7,315","3,873","412,637",2019년
16,HJ136,경북,"16,960","9,029","953,241",2019년
17,HJ136,경남,"14,872","8,033","858,558",2019년
18,HJ136,제주,"2,621","1,484","159,517",2019년
19,HJ136,세종,-,-,-,2019년
2,HJ136,계,"263,792","150,292","15,600,304",2020년
3,HJ136,서울,"64,884","36,682","3,811,998",2020년
4,HJ136,부산,"13,697","7,736","822,568",2020년
5,HJ136,인천,"14,072","8,538","890,231",2020년
6,HJ136,대구,"13,724","8,168","802,130",2020년
7,HJ136,광주,"8,769","4,589","480,976",2020년
8,HJ136,대전,"6,589","3,790","394,919",2020년
9,HJ136,울산,"1,136",589,"62,252",2020년
10,HJ136,경기,"65,482","38,386","3,962,266",2020년
11,HJ136,강원,"3,748","2,253","219,830",2020년
12,HJ136,충북,"9,011","4,912","520,963",2020년
13,HJ136,충남,"9,478","5,701","596,019",2020년
14,HJ136,전북,"16,138","8,442","907,650",2020년
15,HJ136,전남,"7,036","3,814","401,401",2020년
16,HJ136,경북,"15,119","8,067","825,176",2020년
17,HJ136,경남,"12,591","6,915","727,453",2020년
18,HJ136,제주,"2,553","1,445","153,251",2020년
19,HJ136,세종,520,264,"21,223",2020년
2,HJ136,계,"272,289","156,701","16,384,058",2021년
3,HJ136,서울,"68,036","38,648","4,022,229",2021년
4,HJ136,부산,"13,567","7,787","833,718",2021년
5,HJ136,인천,"14,055","8,363","882,665",2021년
6,HJ136,대구,"13,279","8,013","793,951",2021년
7,HJ136,광주,"8,137","4,305","457,429",2021년
8,HJ136,대전,"6,954","4,182","436,725",2021년
9,HJ136,울산,"1,174",620,"66,361",2021년
10,HJ136,경기,"73,057","43,613","4,515,509",2021년
11,HJ136,강원,"3,933","2,326","233,507",2021년
12,HJ136,충북,"9,643","5,299","567,754",2021년
13,HJ136,충남,"11,396","6,876","740,136",2021년
14,HJ136,전북,"17,009","8,868","967,043",2021년
15,HJ136,전남,"7,391","4,007","425,235",2021년
16,HJ136,경북,"9,199","4,902","523,242",2021년
17,HJ136,경남,"12,085","6,650","698,207",2021년
18,HJ136,제주,"2,650","1,473","157,943",2021년
19,HJ136,세종,"1,496",770,"62,405",2021년
2,HJ136,계,"28,370","15,821","1,696,264",2018년
3,HJ136,서울,"5,866","3,300","361,724",2018년
4,HJ136,부산,"1,919","1,074","115,454",2018년
5,HJ136,인천,"1,572","1,000","102,408",2018년
6,HJ136,대구,"1,945","1,168","118,554",2018년
7,HJ136,광주,815,418,"44,972",2018년
8,HJ136,대전,450,292,"31,287",2018년
9,HJ136,울산,100,51,"5,473",2018년
10,HJ136,경기,"7,976","4,322","468,117",2018년
11,HJ136,강원,208,126,"13,058",2018년
12,HJ136,충북,763,423,"45,487",2018년
13,HJ136,충남,"1,327",803,"82,789",2018년
14,HJ136,전북,"1,513",779,"85,328",2018년
15,HJ136,전남,633,340,"36,315",2018년
16,HJ136,경북,"1,770",897,"96,468",2018년
17,HJ136,경남,"1,279",671,"71,921",2018년
18,HJ136,제주,279,157,"16,909",2018년
19,HJ136,세종,-,-,-,2018년
2,HJ136,계,"289,223","164,184","17,417,582",2019년
3,HJ136,서울,"64,185","36,143","3,860,250",2019년
4,HJ136,부산,"17,194","9,841","1,058,048",2019년
5,HJ136,인천,"15,881","9,916","1,058,265",2019년
6,HJ136,대구,"19,460","11,821","1,188,995",2019년
7,HJ136,광주,"10,137","5,284","562,465",2019년
8,HJ136,대전,"6,587","3,899","414,703",2019년
9,HJ136,울산,"1,417",736,"78,755",2019년
10,HJ136,경기,"72,584","41,360","4,382,615",2019년
11,HJ136,강원,"3,806","2,160","227,858",2019년
12,HJ136,충북,"9,696","5,243","563,780",2019년
13,HJ136,충남,"10,376","6,479","670,221",2019년
14,HJ136,전북,"17,095","8,883","967,674",2019년
15,HJ136,전남,"7,315","3,873","412,637",2019년
16,HJ136,경북,"16,960","9,029","953,241",2019년
17,HJ136,경남,"14,872","8,033","858,558",2019년
18,HJ136,제주,"2,621","1,484","159,517",2019년
19,HJ136,세종,-,-,-,2019년
2,HJ136,계,"263,792","150,292","15,600,304",2020년
3,HJ136,서울,"64,884","36,682","3,811,998",2020년
4,HJ136,부산,"13,697","7,736","822,568",2020년
5,HJ136,인천,"14,072","8,538","890,231",2020년
6,HJ136,대구,"13,724","8,168","802,130",2020년
7,HJ136,광주,"8,769","4,589","480,976",2020년
8,HJ136,대전,"6,589","3,790","394,919",2020년
9,HJ136,울산,"1,136",589,"62,252",2020년
10,HJ136,경기,"65,482","38,386","3,962,266",2020년
11,HJ136,강원,"3,748","2,253","219,830",2020년
12,HJ136,충북,"9,011","4,912","520,963",2020년
13,HJ136,충남,"9,478","5,701","596,019",2020년
14,HJ136,전북,"16,138","8,442","907,650",2020년
15,HJ136,전남,"7,036","3,814","401,401",2020년
16,HJ136,경북,"15,119","8,067","825,176",2020년
17,HJ136,경남,"12,591","6,915","727,453",2020년
18,HJ136,제주,"2,553","1,445","153,251",2020년
19,HJ136,세종,520,264,"21,223",2020년
2,HJ136,계,"272,289","156,701","16,384,058",2021년
3,HJ136,서울,"68,036","38,648","4,022,229",2021년
4,HJ136,부산,"13,567","7,787","833,718",2021년
5,HJ136,인천,"14,055","8,363","882,665",2021년
6,HJ136,대구,"13,279","8,013","793,951",2021년
7,HJ136,광주,"8,137","4,305","457,429",2021년
8,HJ136,대전,"6,954","4,182","436,725",2021년
9,HJ136,울산,"1,174",620,"66,361",2021년
10,HJ136,경기,"73,057","43,613","4,515,509",2021년
11,HJ136,강원,"3,933","2,326","233,507",2021년
12,HJ136,충북,"9,643","5,299","567,754",2021년
13,HJ136,충남,"11,396","6,876","740,136",2021년
14,HJ136,전북,"17,009","8,868","967,043",2021년
15,HJ136,전남,"7,391","4,007","425,235",2021년
16,HJ136,경북,"9,199","4,902","523,242",2021년
17,HJ136,경남,"12,085","6,650","698,207",2021년
18,HJ136,제주,"2,650","1,473","157,943",2021년
19,HJ136,세종,"1,496",770,"62,405",2021년
2,HJ136,계,"28,370","15,821","1,696,264",2018년
3,HJ136,서울,"5,866","3,300","361,724",2018년
4,HJ136,부산,"1,919","1,074","115,454",2018년
5,HJ136,인천,"1,572","1,000","102,408",2018년
6,HJ136,대구,"1,945","1,168","118,554",2018년
7,HJ136,광주,815,418,"44,972",2018년
8,HJ136,대전,450,292,"31,287",2018년
9,HJ136,울산,100,51,"5,473",2018년
10,HJ136,경기,"7,976","4,322","468,117",2018년
11,HJ136,강원,208,126,"13,058",2018년
12,HJ136,충북,763,423,"45,487",2018년
13,HJ136,충남,"1,327",803,"82,789",2018년
14,HJ136,전북,"1,513",779,"85,328",2018년
15,HJ136,전남,633,340,"36,315",2018년
16,HJ136,경북,"1,770",897,"96,468",2018년
17,HJ136,경남,"1,279",671,"71,921",2018년
18,HJ136,제주,279,157,"16,909",2018년
19,HJ136,세종,-,-,-,2018년
2,HJ136,계,"289,223","164,184","17,417,582",2019년
3,HJ136,서울,"64,185","36,143","3,860,250",2019년
4,HJ136,부산,"17,194","9,841","1,058,048",2019년
5,HJ136,인천,"15,881","9,916","1,058,265",2019년
6,HJ136,대구,"19,460","11,821","1,188,995",2019년
7,HJ136,광주,"10,137","5,284","562,465",2019년
8,HJ136,대전,"6,587","3,899","414,703",2019년
9,HJ136,울산,"1,417",736,"78,755",2019년
10,HJ136,경기,"72,584","41,360","4,382,615",2019년
11,HJ136,강원,"3,806","2,160","227,858",2019년
12,HJ136,충북,"9,696","5,243","563,780",2019년
13,HJ136,충남,"10,376","6,479","670,221",2019년
14,HJ136,전북,"17,095","8,883","967,674",2019년
15,HJ136,전남,"7,315","3,873","412,637",2019년
16,HJ136,경북,"16,960","9,029","953,241",2019년
17,HJ136,경남,"14,872","8,033","858,558",2019년
18,HJ136,제주,"2,621","1,484","159,517",2019년
19,HJ136,세종,-,-,-,2019년
2,HJ136,계,"263,792","150,292","15,600,304",2020년
3,HJ136,서울,"64,884","36,682","3,811,998",2020년
4,HJ136,부산,"13,697","7,736","822,568",2020년
5,HJ136,인천,"14,072","8,538","890,231",2020년
6,HJ136,대구,"13,724","8,168","802,130",2020년
7,HJ136,광주,"8,769","4,589","480,976",2020년
8,HJ136,대전,"6,589","3,790","394,919",2020년
9,HJ136,울산,"1,136",589,"62,252",2020년
10,HJ136,경기,"65,482","38,386","3,962,266",2020년
11,HJ136,강원,"3,748","2,253","219,830",2020년
12,HJ136,충북,"9,011","4,912","520,963",2020년
13,HJ136,충남,"9,478","5,701","596,019",2020년
14,HJ136,전북,"16,138","8,442","907,650",2020년
15,HJ136,전남,"7,036","3,814","401,401",2020년
16,HJ136,경북,"15,119","8,067","825,176",2020년
17,HJ136,경남,"12,591","6,915","727,453",2020년
18,HJ136,제주,"2,553","1,445","153,251",2020년
19,HJ136,세종,520,264,"21,223",2020년
2,HJ136,계,"272,289","156,701","16,384,058",2021년
3,HJ136,서울,"68,036","38,648","4,022,229",2021년
4,HJ136,부산,"13,567","7,787","833,718",2021년
5,HJ136,인천,"14,055","8,363","882,665",2021년
6,HJ136,대구,"13,279","8,013","793,951",2021년
7,HJ136,광주,"8,137","4,305","457,429",2021년
8,HJ136,대전,"6,954","4,182","436,725",2021년
9,HJ136,울산,"1,174",620,"66,361",2021년
10,HJ136,경기,"73,057","43,613","4,515,509",2021년
11,HJ136,강원,"3,933","2,326","233,507",2021년
12,HJ136,충북,"9,643","5,299","567,754",2021년
13,HJ136,충남,"11,396","6,876","740,136",2021년
14,HJ136,전북,"17,009","8,868","967,043",2021년
15,HJ136,전남,"7,391","4,007","425,235",2021년
16,HJ136,경북,"9,199","4,902","523,242",2021년
17,HJ136,경남,"12,085","6,650","698,207",2021년
18,HJ136,제주,"2,650","1,473","157,943",2021년
19,HJ136,세종,"1,496",770,"62,405",2021년
2,HJ235,계,"15,985","16,268","2,327,983",2018년
3,HJ235,서울,"4,320","4,393","647,504",2018년
4,HJ235,부산,"1,581","1,594","230,958",2018년
5,HJ235,인천,"1,237","1,299","183,297",2018년
6,HJ235,대구,688,694,"85,648",2018년
7,HJ235,광주,201,202,"29,941",2018년
8,HJ235,대전,650,649,"92,780",2018년
9,HJ235,울산,736,741,"106,240",2018년
10,HJ235,경기,"3,334","3,400","485,694",2018년
11,HJ235,강원,106,109,"15,893",2018년
12,HJ235,충북,83,82,"12,336",2018년
13,HJ235,충남,726,740,"101,894",2018년
14,HJ235,전북,377,376,"53,885",2018년
15,HJ235,전남,107,107,"15,257",2018년
16,HJ235,경북,"1,142","1,160","162,942",2018년
17,HJ235,경남,457,460,"66,266",2018년
18,HJ235,제주,256,256,"36,791",2018년
19,HJ235,세종,6,6,659,2018년
2,HJ235,계,"139,591","147,995","20,592,853",2019년
3,HJ235,서울,"36,839","38,898","5,569,671",2019년
4,HJ235,부산,"10,434","10,692","1,554,084",2019년
5,HJ235,인천,"11,763","12,205","1,765,253",2019년
6,HJ235,대구,"7,581","7,878","953,537",2019년
7,HJ235,광주,"1,533","1,559","228,948",2019년
8,HJ235,대전,"6,697","6,777","951,278",2019년
9,HJ235,울산,"8,272","8,664","1,241,675",2019년
10,HJ235,경기,"30,619","33,677","4,515,791",2019년
11,HJ235,강원,"1,256","1,318","189,072",2019년
12,HJ235,충북,797,825,"120,737",2019년
13,HJ235,충남,"4,898","5,549","734,365",2019년
14,HJ235,전북,"3,882","3,925","562,578",2019년
15,HJ235,전남,870,874,"124,326",2019년
16,HJ235,경북,"10,708","11,332","1,534,819",2019년
17,HJ235,경남,"2,259","2,299","328,487",2019년
18,HJ235,제주,"1,495","1,518","217,328",2019년
19,HJ235,세종,7,7,902,2019년
2,HJ235,계,"123,250","132,448","17,835,005",2020년
3,HJ235,서울,"29,868","32,289","4,436,861",2020년
4,HJ235,부산,"8,898","9,121","1,301,954",2020년
5,HJ235,인천,"10,019","10,490","1,491,102",2020년
6,HJ235,대구,"6,939","7,251","861,554",2020년
7,HJ235,광주,"1,772","1,798","233,314",2020년
8,HJ235,대전,"7,379","7,451","1,045,776",2020년
9,HJ235,울산,"7,124","7,502","1,056,841",2020년
10,HJ235,경기,"25,745","29,122","3,735,789",2020년
11,HJ235,강원,"1,481","1,960","217,101",2020년
12,HJ235,충북,825,897,"126,317",2020년
13,HJ235,충남,"5,611","5,948","823,964",2020년
14,HJ235,전북,"4,097","4,079","581,748",2020년
15,HJ235,전남,533,537,"75,064",2020년
16,HJ235,경북,"9,692","10,204","1,343,455",2020년
17,HJ235,경남,"2,114","2,386","305,117",2020년
18,HJ235,제주,"1,367","1,411","198,763",2020년
19,HJ235,세종,2,2,284,2020년
2,HJ235,계,"120,148","129,260","17,639,401",2021년
